date,type,active_license_count,active_license_price,inactive_license_count,daily_active_diff,daily_price_diff,daily_inactive_diff
2023-10-12,SUPERVISION,4,20000.0,2,0.0,0.0,1.0
2023-10-13,PASS,4,400.0,0,0.0,0.0,-1.0
2023-10-13,SIM,5,5000.0,1,-1.0,-1000.0,0.0
2023-10-13,SUPERVISION,5,25000.0,3,1.0,5000.0,1.0
2023-10-14,PASS,6,600.0,0,2.0,200.0,0.0
2023-10-14,SIM,4,4000.0,1,-1.0,-1000.0,0.0
2023-10-14,SUPERVISION,3,15000.0,4,-2.0,-10000.0,1.0
2023-10-15,PASS,5,500.0,0,-1.0,-100.0,0.0
2023-10-15,SIM,4,4000.0,1,0.0,0.0,0.0
2023-10-15,SUPERVISION,5,25000.0,3,2.0,10000.0,-1.0
2023-10-16,PASS,5,500.0,0,0.0,0.0,0.0
2023-10-16,SIM,4,4000.0,1,0.0,0.0,0.0
2023-10-16,SUPERVISION,4,20000.0,4,-1.0,-5000.0,1.0
2023-10-17,PASS,6,600.0,0,1.0,100.0,0.0
2023-10-17,SIM,4,4000.0,1,0.0,0.0,0.0
2023-10-17,SUPERVISION,3,15000.0,4,-1.0,-5000.0,0.0
2023-10-18,PASS,6,600.0,0,0.0,0.0,0.0
2023-10-18,SIM,5,5000.0,1,1.0,1000.0,0.0
2023-10-18,SUPERVISION,2,10000.0,4,-1.0,-5000.0,0.0
2023-10-19,PASS,6,600.0,1,0.0,0.0,1.0
2023-10-19,SIM,5,5000.0,1,0.0,0.0,0.0
2023-10-19,SUPERVISION,2,10000.0,3,0.0,0.0,-1.0
2023-10-20,PASS,6,600.0,0,0.0,0.0,-1.0
2023-10-20,SIM,4,4000.0,1,-1.0,-1000.0,0.0
2023-10-20,SUPERVISION,3,15000.0,4,1.0,5000.0,1.0
2023-10-21,PASS,5,500.0,0,-1.0,-100.0,0.0
2023-10-21,SIM,4,4000.0,0,0.0,0.0,-1.0
2023-10-21,SUPERVISION,4,20000.0,5,1.0,5000.0,1.0
2023-10-22,PASS,5,500.0,0,0.0,0.0,0.0
2023-10-22,SIM,4,4000.0,1,0.0,0.0,1.0
2023-10-22,SUPERVISION,3,15000.0,5,-1.0,-5000.0,0.0
2023-10-23,PASS,4,400.0,0,-1.0,-100.0,0.0
2023-10-23,SIM,4,4000.0,2,0.0,0.0,1.0
2023-10-23,SUPERVISION,5,25000.0,4,2.0,10000.0,-1.0
2023-10-24,PASS,4,400.0,2,0.0,0.0,2.0
2023-10-24,SIM,4,4000.0,0,0.0,0.0,-2.0
2023-10-24,SUPERVISION,6,30000.0,3,1.0,5000.0,-1.0
2023-10-25,PASS,4,400.0,1,0.0,0.0,-1.0
2023-10-25,SIM,4,4000.0,0,0.0,0.0,0.0
2023-10-25,SUPERVISION,7,35000.0,3,1.0,5000.0,0.0
2023-10-26,PASS,4,400.0,1,0.0,0.0,0.0
2023-10-26,SIM,4,4000.0,1,0.0,0.0,1.0
2023-10-26,SUPERVISION,6,30000.0,3,-1.0,-5000.0,0.0
2023-10-27,PASS,4,400.0,1,0.0,0.0,0.0
2023-10-27,SIM,4,4000.0,1,0.0,0.0,0.0
2023-10-27,SUPERVISION,5,25000.0,4,-1.0,-5000.0,1.0
2023-10-28,PASS,4,400.0,1,0.0,0.0,0.0
2023-10-28,SIM,4,4000.0,1,0.0,0.0,0.0
2023-10-28,SUPERVISION,5,25000.0,4,0.0,0.0,0.0
2023-10-29,PASS,4,400.0,1,0.0,0.0,0.0
2023-10-29,SIM,4,4000.0,1,0.0,0.0,0.0
2023-10-29,SUPERVISION,7,35000.0,2,2.0,10000.0,-2.0
2023-10-30,PASS,4,400.0,1,0.0,0.0,0.0
2023-10-30,SIM,4,4000.0,1,0.0,0.0,0.0
2023-10-30,SUPERVISION,6,30000.0,3,-1.0,-5000.0,1.0
2023-10-31,PASS,5,500.0,1,1.0,100.0,0.0
2023-10-31,SIM,3,3000.0,1,-1.0,-1000.0,0.0
2023-10-31,SUPERVISION,6,30000.0,3,0.0,0.0,0.0
2023-11-01,PASS,5,500.0,1,0.0,0.0,0.0
2023-11-01,SIM,3,3000.0,1,0.0,0.0,0.0
2023-11-01,SUPERVISION,6,30000.0,3,0.0,0.0,0.0
2023-11-02,PASS,5,500.0,1,0.0,0.0,0.0
2023-11-02,SIM,3,3000.0,2,0.0,0.0,1.0
2023-11-02,SUPERVISION,7,35000.0,1,1.0,5000.0,-2.0
2023-11-03,PASS,5,500.0,1,0.0,0.0,0.0
2023-11-03,SIM,3,3000.0,2,0.0,0.0,0.0
2023-11-03,SUPERVISION,7,35000.0,1,0.0,0.0,0.0
2023-11-04,PASS,5,500.0,1,0.0,0.0,0.0
2023-11-04,SIM,3,3000.0,1,0.0,0.0,-1.0
2023-11-04,SUPERVISION,8,40000.0,1,1.0,5000.0,0.0
2023-11-05,PASS,5,500.0,2,0.0,0.0,1.0
2023-11-05,SIM,3,3000.0,1,0.0,0.0,0.0
2023-11-05,SUPERVISION,7,35000.0,1,-1.0,-5000.0,0.0
2023-11-06,PASS,5,500.0,1,0.0,0.0,-1.0
2023-11-06,SIM,3,3000.0,2,0.0,0.0,1.0
2023-11-06,SUPERVISION,7,35000.0,1,0.0,0.0,0.0
2023-11-07,PASS,5,500.0,1,0.0,0.0,0.0
2023-11-07,SIM,3,3000.0,2,0.0,0.0,0.0
2023-11-07,SUPERVISION,7,35000.0,1,0.0,0.0,0.0
2023-11-08,PASS,6,600.0,1,1.0,100.0,0.0
2023-11-08,SIM,3,3000.0,2,0.0,0.0,0.0
2023-11-08,SUPERVISION,5,25000.0,2,-2.0,-10000.0,1.0
2023-11-09,PASS,5,500.0,2,-1.0,-100.0,1.0
2023-11-09,SIM,3,3000.0,2,0.0,0.0,0.0
2023-11-09,SUPERVISION,6,30000.0,1,1.0,5000.0,-1.0
2023-11-10,PASS,5,500.0,2,0.0,0.0,0.0
2023-11-10,SIM,4,4000.0,1,1.0,1000.0,-1.0
2023-11-10,SUPERVISION,5,25000.0,2,-1.0,-5000.0,1.0
2023-11-11,PASS,5,500.0,2,0.0,0.0,0.0
2023-11-11,SIM,4,4000.0,2,0.0,0.0,1.0
2023-11-11,SUPERVISION,5,25000.0,1,0.0,0.0,-1.0
2023-11-12,PASS,5,500.0,2,0.0,0.0,0.0
2023-11-12,SIM,3,3000.0,2,-1.0,-1000.0,0.0
2023-11-12,SUPERVISION,5,25000.0,2,0.0,0.0,1.0
2023-11-13,PASS,5,500.0,2,0.0,0.0,0.0
2023-11-13,SIM,3,3000.0,1,0.0,0.0,-1.0
2023-11-13,SUPERVISION,6,30000.0,2,1.0,5000.0,0.0
2023-11-14,PASS,6,600.0,2,1.0,100.0,0.0
2023-11-14,SIM,3,3000.0,1,0.0,0.0,0.0
2023-11-14,SUPERVISION,5,25000.0,2,-1.0,-5000.0,0.0
2023-11-15,PASS,6,600.0,2,0.0,0.0,0.0
2023-11-15,SIM,5,5000.0,1,2.0,2000.0,0.0
2023-11-15,SUPERVISION,3,15000.0,2,-2.0,-10000.0,0.0
2023-11-16,PASS,5,500.0,3,-1.0,-100.0,1.0
2023-11-16,SIM,3,3000.0,1,-2.0,-2000.0,0.0
2023-11-16,SUPERVISION,5,25000.0,2,2.0,10000.0,0.0
2023-11-17,PASS,5,500.0,4,0.0,0.0,1.0
2023-11-17,SIM,3,3000.0,1,0.0,0.0,0.0
2023-11-17,SUPERVISION,4,20000.0,2,-1.0,-5000.0,0.0
2023-11-18,PASS,5,500.0,3,0.0,0.0,-1.0
2023-11-18,SIM,3,3000.0,1,0.0,0.0,0.0
2023-11-18,SUPERVISION,4,20000.0,3,0.0,0.0,1.0
2023-11-19,PASS,5,500.0,3,0.0,0.0,0.0
2023-11-19,SIM,3,3000.0,0,0.0,0.0,-1.0
2023-11-19,SUPERVISION,5,25000.0,3,1.0,5000.0,0.0
2023-11-20,PASS,5,500.0,2,0.0,0.0,-1.0
2023-11-20,SIM,3,3000.0,0,0.0,0.0,0.0
2023-11-20,SUPERVISION,5,25000.0,4,0.0,0.0,1.0
2023-11-21,PASS,5,500.0,2,0.0,0.0,0.0
2023-11-21,SIM,3,3000.0,1,0.0,0.0,1.0
2023-11-21,SUPERVISION,4,20000.0,4,-1.0,-5000.0,0.0
2023-11-22,PASS,5,500.0,2,0.0,0.0,0.0
2023-11-22,SIM,3,3000.0,2,0.0,0.0,1.0
2023-11-22,SUPERVISION,5,25000.0,3,1.0,5000.0,-1.0
2023-11-23,PASS,5,500.0,3,0.0,0.0,1.0
2023-11-23,SIM,3,3000.0,1,0.0,0.0,-1.0
2023-11-23,SUPERVISION,5,25000.0,3,0.0,0.0,0.0
2023-11-24,PASS,4,400.0,2,-1.0,-100.0,-1.0
2023-11-24,SIM,3,3000.0,1,0.0,0.0,0.0
2023-11-24,SUPERVISION,5,25000.0,5,0.0,0.0,2.0
2023-11-25,PASS,5,500.0,2,1.0,100.0,0.0
2023-11-25,SIM,4,4000.0,1,1.0,1000.0,0.0
2023-11-25,SUPERVISION,5,25000.0,3,0.0,0.0,-2.0
2023-11-26,PASS,4,400.0,2,-1.0,-100.0,0.0
2023-11-26,SIM,4,4000.0,2,0.0,0.0,1.0
2023-11-26,SUPERVISION,4,20000.0,4,-1.0,-5000.0,1.0
2023-11-27,PASS,4,400.0,2,0.0,0.0,0.0
2023-11-27,SIM,4,4000.0,1,0.0,0.0,-1.0
2023-11-27,SUPERVISION,4,20000.0,5,0.0,0.0,1.0
2023-11-28,PASS,4,400.0,3,0.0,0.0,1.0
2023-11-28,SIM,4,4000.0,1,0.0,0.0,0.0
2023-11-28,SUPERVISION,4,20000.0,4,0.0,0.0,-1.0
2023-11-29,PASS,4,400.0,2,0.0,0.0,-1.0
2023-11-29,SIM,3,3000.0,1,-1.0,-1000.0,0.0
2023-11-29,SUPERVISION,6,30000.0,4,2.0,10000.0,0.0
2023-11-30,PASS,5,500.0,1,1.0,100.0,-1.0
2023-11-30,SIM,3,3000.0,1,0.0,0.0,0.0
2023-11-30,SUPERVISION,5,25000.0,5,-1.0,-5000.0,1.0
2023-12-01,PASS,5,500.0,2,0.0,0.0,1.0
2023-12-01,SIM,3,3000.0,1,0.0,0.0,0.0
2023-12-01,SUPERVISION,5,25000.0,4,0.0,0.0,-1.0
2023-12-02,PASS,5,500.0,2,0.0,0.0,0.0
2023-12-02,SIM,3,3000.0,1,0.0,0.0,0.0
2023-12-02,SUPERVISION,6,30000.0,3,1.0,5000.0,-1.0
2023-12-03,PASS,5,500.0,2,0.0,0.0,0.0
2023-12-03,SIM,4,4000.0,1,1.0,1000.0,0.0
2023-12-03,SUPERVISION,6,30000.0,2,0.0,0.0,-1.0
2023-12-04,PASS,5,500.0,2,0.0,0.0,0.0
2023-12-04,SIM,3,3000.0,1,-1.0,-1000.0,0.0
2023-12-04,SUPERVISION,6,30000.0,3,0.0,0.0,1.0
2023-12-05,PASS,5,500.0,1,0.0,0.0,-1.0
2023-12-05,SIM,2,2000.0,2,-1.0,-1000.0,1.0
2023-12-05,SUPERVISION,8,40000.0,2,2.0,10000.0,-1.0
2023-12-06,PASS,5,500.0,2,0.0,0.0,1.0
2023-12-06,SIM,2,2000.0,2,0.0,0.0,0.0
2023-12-06,SUPERVISION,9,45000.0,0,1.0,5000.0,-2.0
2023-12-07,PASS,4,400.0,1,-1.0,-100.0,-1.0
2023-12-07,SIM,2,2000.0,2,0.0,0.0,0.0
2023-12-07,SUPERVISION,10,50000.0,1,1.0,5000.0,1.0
2023-12-08,PASS,4,400.0,1,0.0,0.0,0.0
2023-12-08,SIM,2,2000.0,2,0.0,0.0,0.0
2023-12-08,SUPERVISION,10,50000.0,1,0.0,0.0,0.0
2023-12-09,PASS,4,400.0,1,0.0,0.0,0.0
2023-12-09,SIM,2,2000.0,2,0.0,0.0,0.0
2023-12-09,SUPERVISION,10,50000.0,1,0.0,0.0,0.0
2023-12-10,PASS,4,400.0,1,0.0,0.0,0.0
2023-12-10,SIM,3,3000.0,3,1.0,1000.0,1.0
2023-12-10,SUPERVISION,9,45000.0,0,-1.0,-5000.0,-1.0
2023-12-11,PASS,4,400.0,2,0.0,0.0,1.0
2023-12-11,SIM,2,2000.0,2,-1.0,-1000.0,-1.0
2023-12-11,SUPERVISION,9,45000.0,1,0.0,0.0,1.0
2023-12-12,PASS,5,500.0,1,1.0,100.0,-1.0
2023-12-12,SIM,1,1000.0,3,-1.0,-1000.0,1.0
2023-12-12,SUPERVISION,8,40000.0,2,-1.0,-5000.0,1.0
2023-12-13,PASS,4,400.0,1,-1.0,-100.0,0.0
2023-12-13,SIM,1,1000.0,3,0.0,0.0,0.0
2023-12-13,SUPERVISION,9,45000.0,2,1.0,5000.0,0.0
2023-12-14,PASS,4,400.0,1,0.0,0.0,0.0
2023-12-14,SIM,1,1000.0,2,0.0,0.0,-1.0
2023-12-14,SUPERVISION,9,45000.0,3,0.0,0.0,1.0
2023-12-15,PASS,4,400.0,2,0.0,0.0,1.0
2023-12-15,SIM,1,1000.0,1,0.0,0.0,-1.0
2023-12-15,SUPERVISION,11,55000.0,1,2.0,10000.0,-2.0
2023-12-16,PASS,4,400.0,2,0.0,0.0,0.0
2023-12-16,SIM,1,1000.0,1,0.0,0.0,0.0
2023-12-16,SUPERVISION,9,45000.0,3,-2.0,-10000.0,2.0
2023-12-17,PASS,4,400.0,2,0.0,0.0,0.0
2023-12-17,SIM,1,1000.0,1,0.0,0.0,0.0
2023-12-17,SUPERVISION,9,45000.0,3,0.0,0.0,0.0
2023-12-18,PASS,4,400.0,2,0.0,0.0,0.0
2023-12-18,SIM,1,1000.0,2,0.0,0.0,1.0
2023-12-18,SUPERVISION,9,45000.0,2,0.0,0.0,-1.0
2023-12-19,PASS,3,300.0,4,-1.0,-100.0,2.0
2023-12-19,SIM,1,1000.0,1,0.0,0.0,-1.0
2023-12-19,SUPERVISION,8,40000.0,3,-1.0,-5000.0,1.0
2023-12-20,PASS,3,300.0,3,0.0,0.0,-1.0
2023-12-20,SIM,2,2000.0,2,1.0,1000.0,1.0
2023-12-20,SUPERVISION,8,40000.0,2,0.0,0.0,-1.0
2023-12-21,PASS,3,300.0,4,0.0,0.0,1.0
2023-12-21,SIM,1,1000.0,2,-1.0,-1000.0,0.0
2023-12-21,SUPERVISION,8,40000.0,2,0.0,0.0,0.0
2023-12-22,PASS,3,300.0,4,0.0,0.0,0.0
2023-12-22,SIM,1,1000.0,1,0.0,0.0,-1.0
2023-12-22,SUPERVISION,8,40000.0,3,0.0,0.0,1.0
2023-12-23,PASS,3,300.0,4,0.0,0.0,0.0
2023-12-23,SIM,1,1000.0,1,0.0,0.0,0.0
2023-12-23,SUPERVISION,9,45000.0,2,1.0,5000.0,-1.0
2023-12-24,PASS,3,300.0,6,0.0,0.0,2.0
2023-12-24,SIM,1,1000.0,1,0.0,0.0,0.0
2023-12-24,SUPERVISION,8,40000.0,1,-1.0,-5000.0,-1.0
2023-12-25,PASS,3,300.0,5,0.0,0.0,-1.0
2023-12-25,SIM,1,1000.0,1,0.0,0.0,0.0
2023-12-25,SUPERVISION,8,40000.0,2,0.0,0.0,1.0
2023-12-26,PASS,3,300.0,5,0.0,0.0,0.0
2023-12-26,SIM,2,2000.0,1,1.0,1000.0,0.0
2023-12-26,SUPERVISION,7,35000.0,3,-1.0,-5000.0,1.0
2023-12-27,PASS,3,300.0,4,0.0,0.0,-1.0
2023-12-27,SIM,2,2000.0,2,0.0,0.0,1.0
2023-12-27,SUPERVISION,7,35000.0,3,0.0,0.0,0.0
2023-12-28,PASS,4,400.0,4,1.0,100.0,0.0
2023-12-28,SIM,2,2000.0,2,0.0,0.0,0.0
2023-12-28,SUPERVISION,8,40000.0,1,1.0,5000.0,-2.0
2023-12-29,PASS,3,300.0,3,-1.0,-100.0,-1.0
2023-12-29,SIM,2,2000.0,1,0.0,0.0,-1.0
2023-12-29,SUPERVISION,9,45000.0,3,1.0,5000.0,2.0
2023-12-30,PASS,3,300.0,3,0.0,0.0,0.0
2023-12-30,SIM,2,2000.0,1,0.0,0.0,0.0
2023-12-30,SUPERVISION,10,50000.0,2,1.0,5000.0,-1.0
2023-12-31,PASS,3,300.0,3,0.0,0.0,0.0
2023-12-31,SIM,4,4000.0,1,2.0,2000.0,0.0
2023-12-31,SUPERVISION,8,40000.0,2,-2.0,-10000.0,0.0
2024-01-01,PASS,3,300.0,2,0.0,0.0,-1.0
2024-01-01,SIM,2,2000.0,0,-2.0,-2000.0,-1.0
2024-01-01,SUPERVISION,9,45000.0,5,1.0,5000.0,3.0
2024-01-02,PASS,2,200.0,2,-1.0,-100.0,0.0
2024-01-02,SIM,2,2000.0,0,0.0,0.0,0.0
2024-01-02,SUPERVISION,11,55000.0,4,2.0,10000.0,-1.0
2024-01-03,PASS,3,300.0,2,1.0,100.0,0.0
2024-01-03,SIM,2,2000.0,0,0.0,0.0,0.0
2024-01-03,SUPERVISION,9,45000.0,5,-2.0,-10000.0,1.0
2024-01-04,PASS,3,300.0,3,0.0,0.0,1.0
2024-01-04,SIM,1,1000.0,0,-1.0,-1000.0,0.0
2024-01-04,SUPERVISION,9,45000.0,5,0.0,0.0,0.0
2024-01-05,PASS,4,400.0,2,1.0,100.0,-1.0
2024-01-05,SIM,3,3000.0,2,2.0,2000.0,2.0
2024-01-05,SUPERVISION,8,40000.0,2,-1.0,-5000.0,-3.0
2024-01-06,PASS,3,300.0,2,-1.0,-100.0,0.0
2024-01-06,SIM,3,3000.0,3,0.0,0.0,1.0
2024-01-06,SUPERVISION,9,45000.0,1,1.0,5000.0,-1.0
2024-01-07,PASS,3,300.0,2,0.0,0.0,0.0
2024-01-07,SIM,3,3000.0,3,0.0,0.0,0.0
2024-01-07,SUPERVISION,9,45000.0,1,0.0,0.0,0.0
2024-01-08,PASS,4,400.0,2,1.0,100.0,0.0
2024-01-08,SIM,3,3000.0,2,0.0,0.0,-1.0
2024-01-08,SUPERVISION,9,45000.0,1,0.0,0.0,0.0
2024-01-09,PASS,4,400.0,2,0.0,0.0,0.0
2024-01-09,SIM,2,2000.0,2,-1.0,-1000.0,0.0
2024-01-09,SUPERVISION,9,45000.0,2,0.0,0.0,1.0
2024-01-10,PASS,3,300.0,2,-1.0,-100.0,0.0
2024-01-10,SIM,3,3000.0,2,1.0,1000.0,0.0
2024-01-10,SUPERVISION,10,50000.0,1,1.0,5000.0,-1.0
2024-01-11,PASS,3,300.0,2,0.0,0.0,0.0
2024-01-11,SIM,5,5000.0,1,2.0,2000.0,-1.0
2024-01-11,SUPERVISION,9,45000.0,2,-1.0,-5000.0,1.0
2024-01-12,PASS,3,300.0,3,0.0,0.0,1.0
2024-01-12,SIM,5,5000.0,1,0.0,0.0,0.0
2024-01-12,SUPERVISION,7,35000.0,3,-2.0,-10000.0,1.0
2024-01-13,PASS,3,300.0,3,0.0,0.0,0.0
2024-01-13,SIM,5,5000.0,1,0.0,0.0,0.0
2024-01-13,SUPERVISION,6,30000.0,4,-1.0,-5000.0,1.0
2024-01-14,PASS,3,300.0,3,0.0,0.0,0.0
2024-01-14,SIM,5,5000.0,1,0.0,0.0,0.0
2024-01-14,SUPERVISION,7,35000.0,3,1.0,5000.0,-1.0
2024-01-15,PASS,3,300.0,3,0.0,0.0,0.0
2024-01-15,SIM,5,5000.0,1,0.0,0.0,0.0
2024-01-15,SUPERVISION,7,35000.0,3,0.0,0.0,0.0
2024-01-16,PASS,3,300.0,3,0.0,0.0,0.0
2024-01-16,SIM,5,5000.0,2,0.0,0.0,1.0
2024-01-16,SUPERVISION,6,30000.0,3,-1.0,-5000.0,0.0
2024-01-17,PASS,4,400.0,2,1.0,100.0,-1.0
2024-01-17,SIM,5,5000.0,2,0.0,0.0,0.0
2024-01-17,SUPERVISION,6,30000.0,4,0.0,0.0,1.0
2024-01-18,PASS,4,400.0,2,0.0,0.0,0.0
2024-01-18,SIM,5,5000.0,2,0.0,0.0,0.0
2024-01-18,SUPERVISION,6,30000.0,4,0.0,0.0,0.0
2024-01-19,PASS,4,400.0,2,0.0,0.0,0.0
2024-01-19,SIM,6,6000.0,2,1.0,1000.0,0.0
2024-01-19,SUPERVISION,6,30000.0,3,0.0,0.0,-1.0
2024-01-20,PASS,7,700.0,2,3.0,300.0,0.0
2024-01-20,SIM,3,3000.0,2,-3.0,-3000.0,0.0
2024-01-20,SUPERVISION,8,40000.0,1,2.0,10000.0,-2.0
2024-01-21,PASS,7,700.0,2,0.0,0.0,0.0
2024-01-21,SIM,5,5000.0,1,2.0,2000.0,-1.0
2024-01-21,SUPERVISION,5,25000.0,3,-3.0,-15000.0,2.0
2024-01-22,PASS,7,700.0,2,0.0,0.0,0.0
2024-01-22,SIM,5,5000.0,1,0.0,0.0,0.0
2024-01-22,SUPERVISION,6,30000.0,2,1.0,5000.0,-1.0
2024-01-23,PASS,6,600.0,2,-1.0,-100.0,0.0
2024-01-23,SIM,5,5000.0,2,0.0,0.0,1.0
2024-01-23,SUPERVISION,6,30000.0,2,0.0,0.0,0.0
2024-01-24,PASS,7,700.0,1,1.0,100.0,-1.0
2024-01-24,SIM,4,4000.0,1,-1.0,-1000.0,-1.0
2024-01-24,SUPERVISION,6,30000.0,4,0.0,0.0,2.0
2024-01-25,PASS,6,600.0,2,-1.0,-100.0,1.0
2024-01-25,SIM,4,4000.0,1,0.0,0.0,0.0
2024-01-25,SUPERVISION,6,30000.0,4,0.0,0.0,0.0
2024-01-26,PASS,6,600.0,2,0.0,0.0,0.0
2024-01-26,SIM,4,4000.0,1,0.0,0.0,0.0
2024-01-26,SUPERVISION,6,30000.0,4,0.0,0.0,0.0
2024-01-27,PASS,6,600.0,1,0.0,0.0,-1.0
2024-01-27,SIM,3,3000.0,1,-1.0,-1000.0,0.0
2024-01-27,SUPERVISION,8,40000.0,4,2.0,10000.0,0.0
2024-01-28,PASS,7,700.0,2,1.0,100.0,1.0
2024-01-28,SIM,4,4000.0,1,1.0,1000.0,0.0
2024-01-28,SUPERVISION,7,35000.0,3,-1.0,-5000.0,-1.0
2024-01-29,PASS,7,700.0,1,0.0,0.0,-1.0
2024-01-29,SIM,3,3000.0,1,-1.0,-1000.0,0.0
2024-01-29,SUPERVISION,8,40000.0,4,1.0,5000.0,1.0
2024-01-30,PASS,9,900.0,1,2.0,200.0,0.0
2024-01-30,SIM,3,3000.0,1,0.0,0.0,0.0
2024-01-30,SUPERVISION,5,25000.0,6,-3.0,-15000.0,2.0
2024-01-31,PASS,9,900.0,1,0.0,0.0,0.0
2024-01-31,SIM,5,5000.0,1,2.0,2000.0,0.0
2024-01-31,SUPERVISION,6,30000.0,4,1.0,5000.0,-2.0
2024-02-01,PASS,9,900.0,1,0.0,0.0,0.0
2024-02-01,SIM,4,4000.0,2,-1.0,-1000.0,1.0
2024-02-01,SUPERVISION,7,35000.0,3,1.0,5000.0,-1.0
2024-02-02,PASS,9,900.0,0,0.0,0.0,-1.0
2024-02-02,SIM,5,5000.0,1,1.0,1000.0,-1.0
2024-02-02,SUPERVISION,7,35000.0,4,0.0,0.0,1.0
2024-02-03,PASS,9,900.0,0,0.0,0.0,0.0
2024-02-03,SIM,5,5000.0,1,0.0,0.0,0.0
2024-02-03,SUPERVISION,7,35000.0,4,0.0,0.0,0.0
2024-02-04,PASS,10,1000.0,1,1.0,100.0,1.0
2024-02-04,SIM,5,5000.0,1,0.0,0.0,0.0
2024-02-04,SUPERVISION,7,35000.0,3,0.0,0.0,-1.0
2024-02-05,PASS,10,1000.0,1,0.0,0.0,0.0
2024-02-05,SIM,5,5000.0,1,0.0,0.0,0.0
2024-02-05,SUPERVISION,7,35000.0,4,0.0,0.0,1.0
2024-02-06,PASS,9,900.0,1,-1.0,-100.0,0.0
2024-02-06,SIM,5,5000.0,1,0.0,0.0,0.0
2024-02-06,SUPERVISION,8,40000.0,4,1.0,5000.0,0.0
2024-02-07,PASS,9,900.0,2,0.0,0.0,1.0
2024-02-07,SIM,5,5000.0,1,0.0,0.0,0.0
2024-02-07,SUPERVISION,8,40000.0,3,0.0,0.0,-1.0
2024-02-08,PASS,9,900.0,2,0.0,0.0,0.0
2024-02-08,SIM,5,5000.0,1,0.0,0.0,0.0
2024-02-08,SUPERVISION,8,40000.0,3,0.0,0.0,0.0
2024-02-09,PASS,8,800.0,2,-1.0,-100.0,0.0
2024-02-09,SIM,4,4000.0,1,-1.0,-1000.0,0.0
2024-02-09,SUPERVISION,10,50000.0,3,2.0,10000.0,0.0
2024-02-10,PASS,8,800.0,2,0.0,0.0,0.0
2024-02-10,SIM,5,5000.0,1,1.0,1000.0,0.0
2024-02-10,SUPERVISION,8,40000.0,4,-2.0,-10000.0,1.0
2024-02-11,PASS,7,700.0,2,-1.0,-100.0,0.0
2024-02-11,SIM,4,4000.0,1,-1.0,-1000.0,0.0
2024-02-11,SUPERVISION,9,45000.0,5,1.0,5000.0,1.0
2024-02-12,PASS,7,700.0,2,0.0,0.0,0.0
2024-02-12,SIM,4,4000.0,2,0.0,0.0,1.0
2024-02-12,SUPERVISION,8,40000.0,5,-1.0,-5000.0,0.0
2024-02-13,PASS,7,700.0,3,0.0,0.0,1.0
2024-02-13,SIM,4,4000.0,2,0.0,0.0,0.0
2024-02-13,SUPERVISION,8,40000.0,4,0.0,0.0,-1.0
2024-02-14,PASS,7,700.0,4,0.0,0.0,1.0
2024-02-14,SIM,4,4000.0,1,0.0,0.0,-1.0
2024-02-14,SUPERVISION,8,40000.0,4,0.0,0.0,0.0
2024-02-15,PASS,7,700.0,3,0.0,0.0,-1.0
2024-02-15,SIM,4,4000.0,1,0.0,0.0,0.0
2024-02-15,SUPERVISION,9,45000.0,4,1.0,5000.0,0.0
2024-02-16,PASS,7,700.0,3,0.0,0.0,0.0
2024-02-16,SIM,4,4000.0,1,0.0,0.0,0.0
2024-02-16,SUPERVISION,8,40000.0,5,-1.0,-5000.0,1.0
2024-02-17,PASS,7,700.0,2,0.0,0.0,-1.0
2024-02-17,SIM,4,4000.0,1,0.0,0.0,0.0
2024-02-17,SUPERVISION,9,45000.0,5,1.0,5000.0,0.0
2024-02-18,PASS,8,800.0,2,1.0,100.0,0.0
2024-02-18,SIM,4,4000.0,1,0.0,0.0,0.0
2024-02-18,SUPERVISION,7,35000.0,6,-2.0,-10000.0,1.0
2024-02-19,PASS,7,700.0,2,-1.0,-100.0,0.0
2024-02-19,SIM,5,5000.0,3,1.0,1000.0,2.0
2024-02-19,SUPERVISION,8,40000.0,4,1.0,5000.0,-2.0
2024-02-20,PASS,7,700.0,2,0.0,0.0,0.0
2024-02-20,SIM,6,6000.0,2,1.0,1000.0,-1.0
2024-02-20,SUPERVISION,7,35000.0,5,-1.0,-5000.0,1.0
2024-02-21,PASS,8,800.0,1,1.0,100.0,-1.0
2024-02-21,SIM,5,5000.0,3,-1.0,-1000.0,1.0
2024-02-21,SUPERVISION,7,35000.0,5,0.0,0.0,0.0
2024-02-22,PASS,9,900.0,1,1.0,100.0,0.0
2024-02-22,SIM,5,5000.0,4,0.0,0.0,1.0
2024-02-22,SUPERVISION,7,35000.0,4,0.0,0.0,-1.0
2024-02-23,PASS,8,800.0,2,-1.0,-100.0,1.0
2024-02-23,SIM,6,6000.0,2,1.0,1000.0,-2.0
2024-02-23,SUPERVISION,8,40000.0,4,1.0,5000.0,0.0
2024-02-24,PASS,8,800.0,2,0.0,0.0,0.0
2024-02-24,SIM,5,5000.0,2,-1.0,-1000.0,0.0
2024-02-24,SUPERVISION,9,45000.0,4,1.0,5000.0,0.0
2024-02-25,PASS,9,900.0,1,1.0,100.0,-1.0
2024-02-25,SIM,5,5000.0,2,0.0,0.0,0.0
2024-02-25,SUPERVISION,9,45000.0,5,0.0,0.0,1.0
2024-02-26,PASS,9,900.0,1,0.0,0.0,0.0
2024-02-26,SIM,7,7000.0,2,2.0,2000.0,0.0
